jump_size,time,IAC
269,0.031452,29.332252835802237
270,0.03227,30.99013360606993
271,0.03176,30.92182278210125
272,0.029917,29.970250265983267
273,0.029594,31.249904894479663
274,0.03091,30.13514799391748
275,0.03009,29.762173187698096
276,0.029663,32.055419843324394
277,0.030211,30.38260951557064
278,0.030359,29.66982196988479
279,0.030212,30.851484414602755
280,0.031025,30.30203346618711
281,0.029974,29.63217562521735
282,0.030405,30.20286778262601
283,0.029346,31.748954160943132
284,0.029315,31.127946131162506
285,0.02872,29.97445953128012
286,0.029069,30.329797894800166
287,0.030837,31.30599099473272
288,0.029988,31.266963632526917
289,0.029948,31.33824467092029
290,0.029322,30.44162727042625
291,0.028768,29.773339457360517
292,0.028076,30.18080712911804
293,0.029112,31.564249377497532
294,0.029774,30.903923366009106
295,0.029216,29.532621830485724
296,0.028036,30.48920548642859
297,0.027569,29.1415901487798
298,0.027434,29.653564237320072
299,0.027887,30.629165335646427
300,0.027718,32.17933105766925
301,0.027366,31.254567744581685
302,0.027727,30.53322236041804
303,0.027999,30.491550990863537
304,0.028152,30.193129469984918
305,0.027082,30.410342123360095
306,0.026851,30.404232784332063
307,0.027404,30.07742827394702
308,0.027699,29.80975727395616
309,0.027015,29.84673959514702
310,0.028241,30.40775084891318
311,0.028295,29.827009445281558
312,0.027291,30.252609750789283
313,0.026461,29.5893504860907
314,0.026964,29.905630851044236
315,0.026671,29.153797450086206
316,0.028191,30.319291913987332
317,0.027832,29.63104660773755
318,0.026635,29.707799919336797
319,0.026398,30.037089067183988
320,0.026609,29.94690848740024
321,0.026859,29.751426633967267
322,0.028035,29.795808231962955
323,0.027544,29.28585904905985
324,0.028474,29.470870785919377
325,0.027937,29.71292026698227
326,0.027655,30.14418763010489
327,0.027342,30.46134759320058
328,0.027064,30.41408189335306
329,0.028205,29.996140874185663
330,0.027223,29.984614841127154
331,0.027394,30.95600579154098
332,0.027559,30.853791203162476
333,0.02754,32.26329000240595
334,0.027437,30.276049795258185
335,0.027502,30.011271485681664
336,0.02733,30.177061434357316
337,0.027305,30.31175749441697
338,0.026942,30.71401881492627
339,0.027132,29.757556208555897
340,0.027067,30.12453605071785
341,0.026761,31.964827091215852
342,0.027049,30.15295597668158
343,0.026618,29.66776480956057
344,0.026421,30.065003779438765
345,0.026325,29.925620964081887
346,0.026419,31.221948819574134
347,0.026506,30.323153774465805
348,0.027216,30.54433088975365
349,0.026651,30.400163358850147
350,0.026159,30.738232811405084
351,0.025775,29.70551471794534
352,0.026045,31.331047546370293
353,0.026545,31.604628165791173
354,0.026572,30.512634477648774
355,0.026512,30.20921089547278
356,0.024622,31.076512206876625
357,0.024096,30.886239174131152
358,0.023844,30.601719138701956
359,0.024087,30.226686379171205
360,0.025416,30.519015826479603
361,0.024393,28.913979314627294
362,0.023672,32.59937487902058
363,0.024661,30.003559796172226
364,0.025238,30.721664976010835
365,0.024168,30.34549830501522
366,0.023366,31.920263010626762
367,0.023204,30.598852414851105
368,0.023829,29.955508316150066
369,0.023546,30.213995674801147
370,0.023476,31.948874379701362
371,0.023754,30.131671831381585
372,0.024875,29.788447502503285
373,0.023839,31.975246542502134
374,0.023096,30.231091979921278
375,0.023683,30.41954233860598
376,0.022642,30.583480494379817
377,0.022411,32.22747309042804
378,0.022836,29.44674440815926
379,0.022578,29.75791225800864
380,0.022572,30.71826438133529
381,0.022581,30.09516127392135
382,0.022733,30.02023729908
383,0.022745,31.51631460951247
384,0.023656,30.102885149788317
385,0.023439,29.98758207353622
386,0.022515,33.10224724601239
387,0.022665,30.031905242313364
388,0.022208,29.808350419870816
389,0.022488,31.80687463878897
390,0.023401,29.758715924016588
391,0.022734,30.505779554374282
392,0.022871,29.775895989879306
393,0.022348,29.621076020364175
394,0.022621,30.63641535829426
395,0.022887,31.780184414903932
396,0.024829,29.541465570828933
397,0.022937,30.107898443225043
398,0.022554,32.48858937787958
399,0.022697,29.769609986662488
400,0.022053,30.242261141849507
401,0.021511,29.65952231142053
402,0.021961,30.829573145532052
403,0.02298,30.330238287272763
404,0.021534,29.89134977335781
405,0.021961,30.218099612227167
406,0.021681,31.80528781065418
407,0.021317,30.210144311011963
408,0.021314,30.314821357334914
409,0.02151,29.269633549087462
410,0.021149,30.350525222457804
411,0.021354,30.64399685202115
412,0.021546,29.380516154187095
413,0.021626,29.777209767641196
414,0.022418,30.025396829907603
415,0.022063,29.63886821551668
416,0.022441,28.684511599678796
417,0.022162,30.56327009402364
418,0.02268,32.842955331268854
419,0.021914,30.81363830488787
420,0.02151,30.39482722995507
421,0.022715,29.92681707794652
422,0.022463,29.933012966523584
423,0.02233,30.277636739907965
424,0.021804,29.936083787907837
425,0.021676,30.14766646894929
426,0.020717,30.289347165784488
427,0.021361,32.05552736788774
428,0.021956,29.821897996414222
429,0.022087,29.63266197665419
430,0.022107,31.336854604646703
431,0.022008,30.143899446244397
432,0.021676,29.405604022840162
433,0.022044,28.95538455483505
434,0.021953,31.08764660962623
435,0.021778,29.8919074027779
436,0.021708,30.364701100063247
437,0.021235,30.213668225693464
438,0.021466,30.571149571988634
439,0.021745,30.35572546738997
440,0.021634,31.68413969866266
441,0.021187,30.036455502957324
442,0.021192,31.601367159677473
443,0.021323,29.34227152067247
444,0.021041,33.967064694032075
445,0.021031,30.38932723447255
446,0.020813,32.73429084363279
447,0.0208,29.913280738863673
448,0.020794,33.45182010295133
449,0.020928,30.98784745954562
450,0.020693,34.19005131277886
451,0.020607,31.73106451190237
452,0.020532,32.788554364303
453,0.020405,30.099589470213175
454,0.020376,31.817896803552514
455,0.020377,30.58210368977414
456,0.020781,28.418778997980965
457,0.020482,28.658909703700346
458,0.019852,30.96715567599871
459,0.020364,29.774967587308186
460,0.020411,29.01708922715422
461,0.020451,29.777541644298662
462,0.020318,30.302794929094738
463,0.020401,31.13128950810243
464,0.020226,30.927370182517834
465,0.019884,34.151552588263165
466,0.02046,30.06937586857804
467,0.020418,30.613047691402482
468,0.020638,29.87078088762969
469,0.020109,32.10365893330791
470,0.019995,30.8577861972515
471,0.020018,29.614158646080977
472,0.020028,28.46066064797624
473,0.019672,29.676506772551583
474,0.019776,29.52287067019705
475,0.019206,30.85283116208847
476,0.018866,31.105325872331345
477,0.019177,31.420178973501447
478,0.018901,33.14979188631546
479,0.01894,30.064577613155326
480,0.019823,30.45284854677749
481,0.020167,30.098499281231557
482,0.020181,30.966212221295383
483,0.020045,32.600259807648854
484,0.020114,29.91887106417766
485,0.019852,34.40583019431112
486,0.018908,29.69627198951791
487,0.018493,29.450756078599383
488,0.018881,28.837186304884316
489,0.019231,29.47795644123519
490,0.019698,31.46541517405036
491,0.019928,31.963237689627345
492,0.019766,31.129867689814716
493,0.019606,30.21349161681453
494,0.018456,30.50935456867884
495,0.018587,28.91757901327356
496,0.019614,30.92785718570835
497,0.019311,34.26824744908098
498,0.019296,30.588137799962205
499,0.019202,30.555017167068893
500,0.01921,29.460158855516987
501,0.018914,29.500687533330318
502,0.019561,33.0393558688067
503,0.019293,29.4676103733456
504,0.019458,29.927898622039027
505,0.0192,28.816006330028067
506,0.01913,29.88781710647235
507,0.018865,31.7346254727816
508,0.01814,28.874208469025515
509,0.018227,29.264734394773157
510,0.01844,32.22200119933605
511,0.018843,31.422107994642566
512,0.018026,30.225306387719424
513,0.018107,29.863214880189172
514,0.018156,30.112130056492205
515,0.018091,34.288461885141224
516,0.018837,31.23648545876685
517,0.017633,30.450120877777074
518,0.017657,32.73914108301561
519,0.018463,28.424046505059973
520,0.018882,29.161124504740197
521,0.018794,29.486883258223752
522,0.018777,30.74184009311426
523,0.018455,33.41591103242833
524,0.017902,28.750173761471977
525,0.017668,28.564339200853507
526,0.017917,29.85988160555279
527,0.017817,31.005077448022963
528,0.017883,30.534706762072375
529,0.018039,33.690477223704264
530,0.01789,30.1804703170288
531,0.018044,30.15400392109947
532,0.017469,29.701334523640814
533,0.017946,29.741761791041494
534,0.01793,29.998825004541825
535,0.017489,30.67109828163926
536,0.017668,30.2440017531434
537,0.017309,32.68677455382484
538,0.018198,28.181282653724057
539,0.018181,28.21447577482806
540,0.017399,31.561114673303262
541,0.017023,30.75086479300818
542,0.017309,32.114296418786935
543,0.017362,33.86137204810784
544,0.017945,29.0479576771944
545,0.017069,30.07900445195058
546,0.017469,32.571956308066994
547,0.017807,30.778892056796828
548,0.017902,31.123794744591514
549,0.017963,31.6646584519036
550,0.01775,30.728671136610405
551,0.017491,31.3534808655081
552,0.017072,34.47533274649783
553,0.01719,30.03289014772843
554,0.017412,30.29689424318917
555,0.017342,33.4614395134149
556,0.017394,30.673867183529076
557,0.017923,31.684229067169813
558,0.017949,30.92716780403419
559,0.018092,28.843032657041437
560,0.017995,29.49268240794499
561,0.018001,29.475268035099763
562,0.017423,28.991942308418704
563,0.016921,30.25846773747726
564,0.01716,30.499059397044118
565,0.017477,29.627487329588366
566,0.017759,30.09469736505316
567,0.017202,29.891687938993574
568,0.016538,31.949068098640737
569,0.016387,30.04485653318352
570,0.01641,30.42864352365565
571,0.016437,32.195266255362924
572,0.016223,30.686898487414233
573,0.016264,31.541261775676368
574,0.01726,33.44599997515017
575,0.017178,30.744916111562343
576,0.016638,30.640333791412516
577,0.016371,29.444133197847666
578,0.017081,31.678507760396776
579,0.017786,30.04066777444551
580,0.017399,31.47686975224845
581,0.017422,32.20728928495701
582,0.017489,30.004039624383406
583,0.017445,30.971916283814213
584,0.017406,30.180838484117775
585,0.017267,29.05508660571801
586,0.017006,29.145876230801445
587,0.01633,29.661231966740438
588,0.016852,30.940868225676848
589,0.017,30.70977110572242
590,0.016747,29.71462370978427
591,0.016391,31.384875036699334
592,0.016741,30.522467691835008
593,0.016086,30.94381549121392
594,0.016702,29.323420566407663
595,0.016361,30.615046523111285
596,0.016476,29.104178241937827
597,0.016948,31.176106982400547
598,0.016694,31.53784928069332
599,0.016399,30.20080591103551
600,0.015969,29.924411129408202
601,0.015929,29.42516621412109
602,0.016491,31.404206469457886
603,0.01643,29.005578088077403
604,0.016441,30.326722436593016
605,0.016506,30.566814358529488
606,0.016411,31.0361684987123
607,0.01641,30.608189937947067
608,0.016473,30.91103618202204
609,0.016279,32.04885295655704
610,0.016372,29.378084401439658
611,0.016414,30.662649527111856
612,0.016404,30.420246475702402
613,0.016445,32.11047859539115
614,0.015955,29.279928802674892
615,0.016607,30.398741068863735
616,0.016553,30.82226213312089
617,0.016563,30.891384144455976
618,0.016326,29.59040354413224
619,0.016174,29.00386084840201
620,0.016057,29.042212169437228
621,0.01567,32.08298215934267
622,0.015797,30.0791899980934
623,0.015807,31.490740438986506
624,0.015935,31.11083573324049
625,0.015624,31.828108167056282
626,0.015334,30.432072922404135
627,0.015858,30.130292528410585
628,0.016015,29.37694033716942
629,0.016368,29.633591947162078
630,0.015829,29.59124213020955
631,0.015975,30.84925007785868
632,0.015667,31.079980352865505
633,0.015411,30.23346924551035
634,0.015369,30.079752828857714
635,0.015572,32.25261029846091
636,0.015372,29.59021237141937
637,0.015624,29.462974142919315
638,0.015502,29.035653169091134
639,0.015149,31.295419890365505
640,0.015312,29.9487853123298
641,0.014918,29.289104128358886
642,0.016128,29.18343371647713
643,0.016301,30.14949769669995
644,0.015832,29.923075673583284
645,0.015391,34.91142511704615
646,0.015168,29.000031097682196
647,0.01505,28.442641614833423
648,0.015071,28.628246878385816
649,0.014833,30.265328162341337
650,0.015727,29.33832226550275
651,0.015015,31.373205038427525
652,0.015279,32.5757205510606
653,0.015098,35.7010885812285
654,0.015663,30.695872102906257
655,0.015723,31.130985630199095
656,0.015786,31.093395131980543
657,0.015831,30.51245298359221
658,0.015641,29.655217481093295
659,0.015589,30.12024897654484
660,0.015113,30.55283033388077
661,0.014884,31.760282348554888
662,0.014611,32.5537642175993
663,0.015464,29.93352721931858
664,0.015584,29.591294153121524
665,0.015164,31.44131725345393
666,0.015495,35.66239679613682
667,0.015501,30.102916163060844
668,0.01499,28.878067893342173
669,0.014768,30.1570540628132
670,0.015314,29.042112780162693
671,0.014652,34.59622679380644
672,0.014817,31.044049636804075
673,0.014867,30.796066001539824
674,0.014646,30.05000341397778
675,0.014744,34.30779704439317
676,0.014704,30.3585589403441
677,0.014859,28.97495235391548
678,0.014695,29.819235514073487
679,0.01481,29.038784132209898
680,0.015467,29.6056698708798
681,0.015062,28.583262747085186
682,0.014544,29.12150686786279
683,0.014468,31.162081038832742
684,0.015125,31.57178607237019
685,0.014473,31.397632775332973
686,0.014258,30.43191741081068
687,0.014185,29.79813092368984
688,0.014828,30.454499191685585
689,0.014268,34.54477685530928
690,0.014262,30.21794069904372
691,0.01443,30.43079640223974
692,0.014448,30.753013771018345
693,0.014999,30.535504746377207
694,0.01528,31.851507434095495
695,0.014863,30.875150904034648
696,0.014992,29.59538786232428
697,0.014926,30.27495238243448
698,0.014789,29.86584784998346
699,0.014964,30.348535732854536
700,0.014753,30.833777359703575
701,0.014537,30.455458794440066
702,0.014504,29.219758931558033
703,0.014514,28.49919287454035
704,0.014943,32.26503240899745
705,0.014261,29.256556288475092
706,0.014787,29.13443320078184
707,0.014152,30.443944449403446
708,0.014568,29.82304800467678
709,0.014626,32.889385428512405
710,0.014891,29.37917842519887
711,0.015009,29.670541815355833
712,0.014982,30.735953310932754
713,0.014526,31.23554719213632
714,0.013934,31.615586396149396
715,0.014636,30.779128761553565
716,0.014887,29.827070157400136
717,0.014932,30.501982069699256
718,0.014947,30.094312411402964
719,0.014983,31.827136329748644
720,0.014949,31.051741722222268
721,0.014828,29.42619707378679
722,0.014222,28.246562005769828
723,0.014063,28.90622916439608
724,0.014022,36.06199307291007
725,0.014021,32.83705061077587
726,0.014423,32.77812857322019
727,0.014856,30.60215637968548
728,0.014712,32.39157711475004
729,0.01456,32.09652995266258
730,0.014509,30.547067558279117
731,0.014237,30.33220841202589
732,0.014266,30.628072242471575
733,0.01451,31.05895667192036
734,0.01406,30.086376203728765
735,0.014047,30.286229138462446
736,0.014492,29.050865418450346
737,0.013948,29.88509799474498
738,0.014208,29.920217152702556
739,0.013924,27.890822062934095
740,0.013832,31.496664969696386
741,0.013589,26.459315791266288
742,0.013715,26.811460434530076
743,0.013867,27.659555784205004
744,0.013572,29.235905951563144
745,0.01378,29.202790705421947
746,0.01376,32.50071545044014
747,0.01375,29.06777216081377
748,0.013843,28.62999410272343
749,0.013568,27.285484341248427
750,0.013692,28.948816037073616
751,0.013793,31.026820476574724
752,0.013626,30.21652949748892
753,0.013486,31.03389253819565
754,0.013621,30.170783990904976
755,0.013535,31.08132355093112
756,0.01347,30.12422051459754
757,0.014027,33.284969695177566
758,0.014345,29.56481684214177
759,0.013442,30.859042526369375
760,0.013535,30.92523969355686
761,0.013512,31.24132491622631
762,0.013313,30.089640198749834
763,0.013894,30.336572506052633
764,0.013393,30.023972835509156
765,0.013673,30.922187005526293
766,0.013965,31.938443574573903
767,0.013958,32.177034305447805
768,0.013795,30.753714858320706
769,0.013325,34.562367514410475
770,0.013107,29.61943422305961
771,0.013174,29.602544942837703
772,0.013879,30.285535423055272
773,0.013945,31.673407048449643
774,0.013927,30.19117691970119
775,0.014095,35.5703416177292
776,0.013104,28.267754656929117
777,0.013038,28.4332982456053
778,0.012997,28.954240860452764
779,0.013148,31.069260602309996
780,0.013124,30.60142069562626
781,0.013181,33.73248291617765
782,0.013083,29.09959417828463
783,0.013342,28.44846825909183
784,0.013065,26.87679752587411
785,0.014158,29.427365904115813
786,0.014057,28.407255906173845
787,0.013949,29.914095994015643
788,0.013816,30.1769984714078
789,0.013543,30.400427905328353
790,0.013171,30.06060129754932
791,0.013754,29.90969715828669
792,0.013359,28.700569775855772
793,0.01391,33.4455986283182
794,0.014022,30.613745721672437
795,0.01354,31.103083388188956
796,0.013112,31.431140656280462
797,0.012794,32.06122039667473
798,0.012987,32.50596256437821
799,0.012956,33.31348591578401
800,0.013554,31.224831111779743
801,0.013271,31.676853783873337
802,0.013699,30.834397970974848
803,0.013559,31.98642054862876
804,0.013576,31.036737406408914
805,0.013717,29.992494616553035
806,0.01301,30.754807968723725
807,0.013388,29.014372529543845
808,0.013112,30.13456152832
809,0.013008,31.099690509639142
810,0.013511,30.11910843397439
811,0.013686,31.611856829938013
812,0.013685,33.200695656427506
813,0.013693,29.807960931902855
814,0.013634,29.100960354253047
815,0.013748,29.003288948551436
816,0.013719,29.836704652732788
817,0.013608,31.98877328311162
818,0.013659,30.30796843656823
819,0.013656,33.213736671640454
820,0.013597,29.173722090322318
821,0.013817,27.89622687040999
822,0.013857,27.205411909780917
823,0.013995,25.51855851281618
824,0.013859,27.199668810954417
825,0.013662,28.01266970715399
826,0.013531,28.958101371581684
827,0.013477,29.556071706136755
828,0.013758,30.452340803297382
829,0.013909,30.607813570264994
830,0.013909,29.904991284603845
831,0.013799,30.36422999496631
832,0.013628,29.113368142223205
833,0.013875,32.17103185159646
834,0.013505,31.131397399029918
835,0.013571,30.012149968244206
836,0.013463,30.297466760612345
837,0.013584,28.756860911504628
838,0.013376,30.37274863538456
839,0.013437,28.352567745423304
840,0.013362,30.22483523258203
841,0.013366,29.29506041799222
842,0.013357,29.52472162814834
843,0.013342,29.72860626748136
844,0.013492,30.121810831255488
845,0.013327,32.27195467449589
846,0.013274,30.35425139866896
847,0.013459,30.572447161256274
848,0.013318,29.625704283793524
849,0.01332,29.856756435868068
850,0.01327,29.486961136343034
851,0.01337,31.024486971471408
852,0.013349,32.514238568548166
853,0.013359,31.733738432928366
854,0.013277,34.987749458086626
855,0.013513,29.530270718643035
856,0.013192,28.494314646286597
857,0.013183,28.34995076100201
858,0.013021,29.00498281341279
859,0.013093,29.532235924864427
860,0.012881,31.390182885256714
861,0.012752,33.201923556247856
862,0.013028,31.096385420237052
863,0.013027,28.840998815238414
864,0.013081,29.458909614098165
865,0.013001,28.626362469038405
866,0.012813,27.889149231828732
867,0.01295,30.247476459702188
868,0.012638,29.251761409655042
869,0.012685,32.04269139265875
870,0.012501,30.199959539577815
871,0.012286,30.932913137126874
872,0.012021,30.134773528084544
873,0.012492,29.91359183855339
874,0.012968,28.58633904869497
875,0.013243,29.440196570860127
876,0.012957,28.40152151499321
877,0.012918,34.298331640717706
878,0.013201,29.09182189131223
879,0.013214,29.575912228691287
880,0.012804,31.653823414722485
881,0.012572,31.865269324346787
882,0.012122,31.92943872437198
883,0.012743,30.013961352753125
884,0.012928,33.43635514040167
885,0.012892,26.819331072599695
886,0.012657,27.168865408255083
887,0.01275,28.823863890434943
888,0.012715,31.147324805529486
889,0.012608,30.604403230328774
890,0.012659,31.15286904007101
891,0.01262,28.871607959571964
892,0.01239,35.35137727298166
893,0.012573,29.701620505086265
894,0.011906,29.819122904310948
895,0.011877,30.41942175023731
896,0.012719,32.36838048058471
897,0.0123,33.119392130258916
898,0.012013,33.33557000397439
899,0.012089,33.11127577590938
900,0.012699,38.73693244068734
901,0.012483,30.93099927846502
902,0.012727,32.316362983206545
903,0.01268,30.71873976060611
904,0.012781,30.320265218122934
905,0.012742,29.526704461404005
906,0.012746,31.81918253180079
907,0.012687,32.557903613605546
908,0.012796,36.00130686213832
909,0.012708,32.74340030373742
910,0.012687,32.103446958189195
911,0.012858,29.594464546562882
912,0.012629,27.926937460171356
913,0.012653,28.457563950350952
914,0.012677,28.407078354015226
915,0.012634,30.058520277873267
916,0.01244,30.570683976638218
917,0.012444,30.97952148119713
918,0.012291,29.36914326546936
919,0.012599,28.9486974704636
920,0.012624,30.332554902750378
921,0.012639,30.08368741264413
922,0.012311,31.360892285925246
923,0.012358,31.77804039417403
924,0.01224,30.962091892615245
925,0.012373,36.36313754294194
926,0.012247,30.656210205810265
927,0.012297,30.307210243227225
928,0.01244,29.53472326463788
929,0.012574,29.812469403805633
930,0.012428,29.920246703012996
931,0.01225,29.83443566018325
